restaurante_name,user_name,review_date,stars,comment_text,year,platform,language,comment_text_translated
dom,Camila Lino de Freitas da Silva,4 meses atrás no Google,1,"Excellent service, perfect food   Service:  Dine in    Meal type:  Lunch    Price per person:  R$140–160    Food:  5    Service:  5    Atmosphere:  5    Recommended dishes:  Hollandaise de Tucupi",2024,Google,en,"excelent serviço , serviço de alimentação perfeito : jant no tipo de refeição : preço do almoço por pessoa : r $ 140–160 prato recomendado : hollanderis de tucupi"
dom,vinicius alves,4 meses atrás no Google,1,Excellent place. Very good food. Everything perfect   Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,excelent lugar.muito boa comida.everyth perfect
dom,Frank Sinatra,4 meses atrás no Google,1,"An incredible cozy place, ideal to go with the whole family.   Food:  5    Service:  5    Atmosphere:  5",2024,Google,en,"um lugar aconchegant incrível , ideal para ir com toda a família ."
dom,Paulino Pereira,4 meses atrás no Google,1,Everything was great   Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,tudo foi ótimo
dom,Snep benvindo,4 meses atrás no Google,1,Very good place to bring the family,2024,Google,en,muito bom lugar para trazer a família
dom,daughter from freya,4 meses atrás no Google,1,Satisfying food and experiences.   Service:  Dine in    Meal type:  Dinner    Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,satisfazendo comida e experiência . serviço : jant no tipo de refeição : jantar
dom,Guinther Klaus Baukat,4 meses atrás no Google,1,Service:  Dine in,2024,Google,en,serviço : jant em
dom,Daniel Nyiri,5 meses atrás no Google,1,Such  an amazing experience! You just got to experience it and go with the  flow. You won’t regret it! Don’t ask for changes and eat it as it’s  directed. Question nothing. They know what they are doing! I will be  back for sure! I posted the menu so you can match the pictures with the  items on it. I ate things that I thought I would never eat. Not only I  ate them but absolutely loved them. The Chef Alex Atala is the world’s  best-known Brazilian chef and the restaurant D.O.M. Is Michelin . So you  can expect excellence! He has an amazing story to tell the world and I  highly recommend that you watch his episode on Netflix Season 2 of Chefs    Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,"uma experiência tão incrível ! você acab de experimentar e seguir o fluxo.você não vai se arrepend ! não peça alteraçõ e coma como é direcionado.não question nada.el sabem o que ele estão fazendo ! eu voltarei com certeza ! eu postei o menu para que você possa combinar as foto com os itens.eu comi coisa que pensei que nunca iria comer.não apena eu os comi , ma os amei.o chef alex atala é o chef brasileiro mai conhecido do mundo e o restaurant d.o.m.é michelin.então você pode esperar a excelência ! ele tem uma história incrível para contar ao mundo e eu recomendo que você assista ao episódio dele na segunda temporada da netflix de chef serviço : jant no tipo de refeição : almoço preço por pessoa : r $ 200+"
dom,Amanda G.,5 meses atrás no Yelp,1,"Rudest hostess. Mezzanine is  awful, not open air. No ambience. Depressing music. One other couple.  Temperature was off with main dishes, some dish components were cold  while others were warm. Sommelier: was there one? Someone came upstairs  twice to the awful seating to suggest wine. He was enthusiastic but  didn't introduce himself, all very strange. Confusing is the word of the  evening. Lots of overlapping ingredients. Not so inventive. Proteins  were cooked nicely. Not a two star, maybe one. Was the chef there?  Service was awful. No care for napkin when you left the table; wrong  knife brought with a course, no care for water, really no care for much.  Would I go back, maybe?",2024,Yelp,en,"rudest hostess.o mezanino é horrível , não ao ar livre.sem ambiente.música deprimente.um outro casal . a temperatura estava desligada com os prato principai , algun component de prato estavam frio , enquanto outro estavam quentes.sommeli : houv um ? alguém subiu as escada dua veze para os terrívei assento para sugerir vinho.el estava entusiasmado , ma não se apresent , tudo muito estranho.confuso é a palavra da noite.muito ingredient sobrepostos.não tão inventivo.a proteína foram bem cozidas.não é uma estrela de dua , talvez uma.o chef estava lá ? o serviço foi horrível.não se importa com o guardanapo quando você saiu da mesa ; faca errada trazida com um curso , sem cuidado com a água , realment não se importa muito . eu voltaria , talvez ?"
dom,Deloina Glaucia,5 meses atrás no Google,1,Everything excellent   Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,tudo excelent
dom,Simone Morais,5 meses atrás no Google,1,Beautiful photos,2024,Google,fr,linda foto
dom,Paola Lopez,5 meses atrás no Google,1,"An unforgettable experience, all of the chef's dishes are exquisite.   Food:  5    Service:  5    Atmosphere:  5",2024,Google,en,"uma experiência inesquecível , todo os prato do chef são requintado ."
dom,Elen Gutierrez,5 meses atrás no Google,1,"Lovely!  Food, service, excellent! Outstanding food quality, service was  amazing, very accomodating and explaining every step of the tasting  lunch and wine being served. They did sit us all 'together' for a lunch  service, all occupied tables to the side, even thought there was more  room enough to have everyone feel a bit more private.   Meal type:  Lunch    Food:  5    Service:  5    Atmosphere:  4",2024,Google,en,"amável ! comida , serviço , excelent ! excelent qualidad de alimento , o serviço foi incrível , muito acomodador e explicando toda as etapa do almoço e vinho de degustação que estão sendo servidos.el sentaram todo nó 'junto ' para um serviço de almoço , todo ocupado para o lado , até pensaram que havia mai espaço o suficient para que todo se sentissem um pouco mai privado . tipo de refeição : almoço"
dom,Bruno Faria,5 meses atrás no Google,1,"The  ideal place for those looking for a unique gastronomic experience,  tasting different ingredients combined in very unusual ways. The  restaurant has a tasting menu, which is what I recommend, but it also  has an executive dish. Both have quite high prices. The tasting menu has  12 times and always changes so don't think you'll eat the same thing  someone else ate. Don't expect to satisfy your hunger, but rather have a  different experience (with the tasting menu). The restaurant is located  in a very private cul-de-sac and has a valet. I recommend booking in  advance and the reservation already requires a deposit which then  becomes a credit at the time of payment.   Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  4",2024,Google,en,"o local ideal para quem procura uma experiência gastronômica única , com um sabor de diferent ingredient combinado de maneira muito incomuns.o restaurant tem um menu de degustação , que é o que eu recomendo , ma também tem um prato executivo.ambo têm preço bastant altos.o menu de degustação tem 12 veze e sempr muda , então não pens que você comerá a mesma coisa que alguém comeu.não esper satisfaz sua fome , ma tenha uma experiência diferent ( com o menu de degustação ) .o restaurant está localizado em um beco sem saída muito particular e tem um manobrista.eu recomendo a reserva com antecedência e a reserva já requer um depósito que se torn um crédito no momento do pagamento . serviço : jant no tipo de refeição : preço do almoço por pessoa : r $ 200+ alimento"
dom,Fabi Inter tu és minha paixão,5 meses atrás no Google,1,Very good!   Service:  Dine in    Meal type:  Lunch    Food:  5    Service:  5    Atmosphere:  5,2024,Google,en,muito bom ! serviço : jant no tipo de refeição : almoço
dom,Fernando Burgés,6 meses atrás no Google,1,"Absolutely  amazing experience. From the first to the last dish, nothing is  obvious. At the end of the meal, no one is left hungry. Anything similar  in Europe or the US would cost double the price.   Service:  Dine in    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  5",2023,Google,en,"experiência absolutament incrível.do primeiro ao último prato , nada é óbvio.no final da refeição , ninguém fica com fome.qualqu coisa semelhant na europa ou no eua custaria o dobro do preço . serviço : jant no preço por pessoa : r $ 200+"
dom,Jariane Souza,6 meses atrás no Google,1,"An incredible gastronomic experience, the atmosphere is incredible, I really loved visiting the place.   Food:  5    Service:  5    Atmosphere:  5",2023,Google,en,"uma experiência gastronômica incrível , a atmosfera é incrível , eu realment adorava visitar o lugar ."
dom,Lyliane Poubel,6 meses atrás no Google,1,"A  beautiful restaurant, historic architecture, for exquisite cuisine there  and the best place with a renowned chef in gastronomy. I recommend  Escondidinho, delicious   Food:  5    Service:  5    Atmosphere:  5",2023,Google,en,"um lindo restaurant , a arquitetura histórica , para a culinária requintada lá e o melhor lugar com um renomado chef em gastronomia.eu recomendo escondidinho , comida deliciosa"
dom,Jessica B,6 meses atrás no Google,1,In all our visits we have always had a magnificent experience. Food that excites.,2023,Google,en,"em toda as nossa visita , sempr tivemo uma experiência magnífica.comida que excita ."
dom,karollayne Silva,6 meses atrás no Google,1,I had an excellent experience I loved meeting you    Food:  5    Service:  5    Atmosphere:  5,2023,Google,en,tive uma excelent experiência que adorei conhec você
dom,Kaio Pereira,6 meses atrás no Google,1,Nothing else. Not worth the price.   Service:  Dine in    Meal type:  Dinner    Price per person:  R$200+    Food:  3    Service:  4    Atmosphere:  3,2023,Google,en,nada mais.não vale o preço . serviço : jant no tipo de refeição : preço do jantar por pessoa : r $ 200+
dom,Mia Wang,6 meses atrás no Google,1,"Mountain pigs can't eat fine bran, so you might as well save some money.   Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+    Food:  3    Service:  5    Atmosphere:  5",2023,Google,en,"os porco da montanha não podem comer farelo fino , então você pode economizar algum dinheiro . serviço : jant no tipo de refeição : preço do almoço por pessoa : r $ 200+"
dom,Ariane T.,6 meses atrás no Yelp,1,"The views from the place are not  so defined, I was a little confused. As for the environment, I noticed  that the ceiling is deteriorated and the ceramic floors are visibly  damaged. This made the room look a little old and damaged. I think they  should improve the appearance of the place. Do something much more  modern.  Regarding the food, I thought everything was very good, but I  believe it can always be improved. The buffet was good. The dishes are  unique and well prepared. I liked the creativity. I liked the concept of  sourcing and highlighting ingredients from the Amazon.  The service is  great, I felt comfortable. People make us feel important.  Other than  that, I loved it and would definitely go back.",2023,Yelp,en,"as vista do local não são tão definida que fiquei um pouco confuso.quanto ao meio ambient , notei que o teto está deteriorado e os piso de cerâmica estão visivelment danificados.isso fez a sala parec um pouco velha e danificada.eu acho que ele deveriam melhorar a aparência do lugar.faça algo muito mai moderno . em relação à comida , pensei que tudo era muito bom , ma acredito que sempr pode ser melhorado.o buffet era bom.o prato são único e bem preparados.eu gostei da criatividade.gostei do conceito de fornecimento e destaqu do ingredient da amazônia . o serviço é ótimo , eu me senti confortável.a pessoa no fazem sentir important . fora isso , eu adorei e definitivament voltaria ."
